,Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
8807,5900.0,2.0,3.0,1.0,36.0,0.0,45.0,1128.0,0.0,40.0,765.0,0.0,320.0,400.0,-1.0,80.0,320.0,-1.0,400.0,0.0,-1.0,0.0,400.0,0.0
8808,5900.0,2.0,2.0,2.0,28.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,13.0,13.0,-1.0,26.0,13.0,-1.0,0.0,26.0,0.0,13.0,13.0,0.0
8809,2500.0,2.0,2.0,1.0,39.0,0.0,96.0,2426.0,0.0,88.0,2411.0,0.0,60.0,2399.0,0.0,64.0,1615.0,0.0,60.0,1627.0,0.0,56.0,1620.0,0.0
8810,2700.0,2.0,3.0,1.0,27.0,0.0,120.0,2464.0,0.0,124.0,2508.0,0.0,80.0,2548.0,0.0,184.0,2557.0,0.0,0.0,2694.0,2.0,90.0,2379.0,0.0
8811,9300.0,1.0,2.0,1.0,33.0,0.0,320.0,1153.0,0.0,0.0,1453.0,2.0,80.0,1418.0,0.0,60.0,1462.0,0.0,80.0,1498.0,0.0,60.0,1553.0,0.0
8812,1300.0,2.0,2.0,2.0,29.0,3.0,0.0,1163.0,2.0,76.0,1132.0,2.0,104.0,1189.0,2.0,0.0,1167.0,2.0,60.0,1123.0,0.0,68.0,1097.0,1.0
8813,6900.0,1.0,1.0,1.0,82.0,1.0,5894.0,6389.0,10.0,920.0,5890.0,4.0,2618.0,3401.0,2.0,875.0,1741.0,5.0,536.0,1370.0,3.0,19.0,325.0,0.0
8814,3100.0,2.0,1.0,2.0,23.0,3.0,124.0,1801.0,2.0,112.0,1883.0,2.0,0.0,1953.0,2.0,160.0,1910.0,2.0,80.0,2038.0,2.0,80.0,2079.0,1.0
8815,6300.0,1.0,1.0,2.0,30.0,-1.0,20.0,20.0,-1.0,20.0,20.0,-1.0,677.0,20.0,-1.0,321.0,677.0,0.0,280.0,757.0,0.0,20.0,771.0,0.0
8816,3100.0,2.0,2.0,2.0,39.0,0.0,132.0,3149.0,0.0,132.0,3035.0,0.0,80.0,2744.0,0.0,88.0,2185.0,0.0,84.0,2239.0,0.0,76.0,2156.0,0.0
8817,2400.0,1.0,2.0,2.0,23.0,-1.0,33.0,33.0,-1.0,274.0,33.0,-1.0,40.0,274.0,0.0,5.0,184.0,0.0,30.0,155.0,-1.0,402.0,30.0,0.0
8818,7200.0,1.0,2.0,1.0,43.0,0.0,244.0,6880.0,0.0,177.0,7017.0,0.0,78.0,6039.0,0.0,80.0,2859.0,0.0,81.0,2918.0,0.0,80.0,2977.0,0.0
8819,8000.0,1.0,2.0,1.0,35.0,0.0,60.0,190.0,0.0,60.0,247.0,0.0,40.0,296.0,0.0,40.0,330.0,0.0,20.0,370.0,0.0,60.0,390.0,0.0
8820,7100.0,2.0,2.0,2.0,43.0,2.0,100.0,2017.0,2.0,80.0,2073.0,2.0,80.0,2095.0,2.0,88.0,2117.0,2.0,84.0,2165.0,2.0,88.0,2207.0,1.0
8821,6400.0,2.0,2.0,1.0,40.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
8822,9600.0,2.0,1.0,2.0,38.0,0.0,114.0,13532.0,0.0,120.0,3194.0,0.0,121.0,3263.0,0.0,121.0,3329.0,0.0,126.0,3395.0,0.0,160.0,3467.0,0.0
8823,11900.0,1.0,1.0,1.0,34.0,0.0,61.0,1272.0,0.0,49.0,910.0,0.0,125.0,896.0,0.0,122.0,842.0,0.0,80.0,589.0,0.0,6.0,293.0,0.0
8824,10700.0,2.0,1.0,2.0,24.0,0.0,257.0,8367.0,0.0,238.0,8072.0,0.0,275.0,7440.0,0.0,150.0,6952.0,0.0,156.0,6377.0,0.0,168.0,5568.0,0.0
8825,2000.0,1.0,2.0,1.0,33.0,1.0,0.0,1818.0,2.0,76.0,1776.0,0.0,132.0,1824.0,0.0,0.0,1924.0,2.0,62.0,1872.0,0.0,73.0,1879.0,0.0
8826,6100.0,2.0,3.0,2.0,32.0,-2.0,2794.0,75.0,-1.0,111.0,2794.0,-1.0,38.0,111.0,-1.0,0.0,38.0,-1.0,78.0,0.0,-1.0,36.0,78.0,0.0
8827,2000.0,1.0,2.0,1.0,33.0,0.0,80.0,1686.0,0.0,160.0,1727.0,0.0,0.0,1858.0,2.0,160.0,1816.0,2.0,0.0,1947.0,2.0,92.0,1910.0,1.0
8828,1100.0,2.0,3.0,2.0,30.0,-1.0,320.0,219.0,-1.0,119.0,293.0,-1.0,103.0,119.0,-1.0,0.0,103.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0
8829,8700.0,1.0,1.0,2.0,40.0,3.0,300.0,7366.0,2.0,284.0,7484.0,0.0,288.0,7587.0,0.0,600.0,7742.0,0.0,140.0,8206.0,2.0,180.0,8219.0,1.0
8830,4700.0,1.0,2.0,1.0,40.0,0.0,175.0,3747.0,0.0,339.0,3824.0,0.0,21.0,4062.0,2.0,240.0,3772.0,2.0,0.0,3595.0,2.0,123.0,3265.0,0.0
8831,3300.0,2.0,3.0,2.0,26.0,0.0,128.0,2873.0,0.0,140.0,2808.0,0.0,120.0,2876.0,0.0,100.0,2791.0,0.0,100.0,2839.0,0.0,100.0,2898.0,0.0
8832,12100.0,1.0,1.0,2.0,35.0,-1.0,30.0,12.0,-1.0,7.0,30.0,-1.0,63.0,7.0,-1.0,0.0,63.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0
8833,900.0,1.0,3.0,2.0,25.0,0.0,60.0,370.0,0.0,59.0,418.0,0.0,24.0,458.0,0.0,40.0,462.0,0.0,40.0,489.0,0.0,40.0,515.0,1.0
8834,1200.0,2.0,1.0,2.0,24.0,0.0,58.0,1057.0,0.0,64.0,1097.0,0.0,60.0,1143.0,0.0,40.0,1169.0,0.0,40.0,1138.0,0.0,48.0,1091.0,0.0
8835,3500.0,2.0,1.0,2.0,44.0,2.0,140.0,3534.0,0.0,140.0,3439.0,0.0,120.0,3452.0,0.0,120.0,2704.0,0.0,120.0,2781.0,0.0,112.0,2729.0,1.0
8836,1900.0,1.0,2.0,2.0,24.0,-1.0,0.0,16.0,-1.0,0.0,-110.0,-2.0,0.0,-146.0,-2.0,0.0,-146.0,-2.0,0.0,-146.0,-2.0,0.0,-146.0,0.0
8837,1300.0,1.0,2.0,2.0,27.0,2.0,0.0,42.0,2.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,3.0,0.0,42.0,1.0
8838,1200.0,2.0,2.0,2.0,24.0,0.0,60.0,451.0,0.0,61.0,492.0,0.0,50.0,533.0,0.0,72.0,561.0,0.0,0.0,624.0,2.0,28.0,608.0,0.0
8839,4800.0,1.0,1.0,1.0,52.0,2.0,132.0,4504.0,2.0,240.0,4505.0,2.0,312.0,4610.0,2.0,60.0,4785.0,3.0,192.0,4757.0,2.0,0.0,4865.0,0.0
8840,2000.0,2.0,3.0,1.0,58.0,1.0,0.0,1799.0,2.0,82.0,1759.0,0.0,71.0,1800.0,0.0,76.0,1829.0,0.0,80.0,1870.0,0.0,88.0,1913.0,0.0
8841,6100.0,1.0,2.0,1.0,46.0,0.0,241.0,1793.0,0.0,602.0,1878.0,0.0,201.0,2287.0,0.0,1841.0,1978.0,0.0,200.0,3475.0,0.0,200.0,3166.0,0.0
8842,5900.0,1.0,2.0,2.0,24.0,0.0,169.0,2774.0,0.0,3698.0,1698.0,-1.0,201.0,3689.0,0.0,172.0,2816.0,0.0,281.0,2801.0,0.0,122.0,578.0,0.0
8843,10900.0,2.0,1.0,1.0,32.0,0.0,240.0,3469.0,0.0,240.0,3533.0,0.0,160.0,3650.0,0.0,160.0,3673.0,0.0,160.0,3727.0,0.0,200.0,3808.0,0.0
8844,6500.0,2.0,2.0,1.0,37.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
8845,3200.0,1.0,1.0,2.0,41.0,0.0,80.0,1967.0,0.0,80.0,2015.0,0.0,84.0,2061.0,0.0,80.0,2111.0,0.0,100.0,2151.0,0.0,100.0,2216.0,1.0
8846,5100.0,2.0,2.0,1.0,41.0,2.0,0.0,5356.0,2.0,294.0,5212.0,0.0,160.0,5146.0,0.0,138.0,4032.0,0.0,132.0,3812.0,0.0,160.0,3463.0,1.0
8847,7100.0,2.0,1.0,2.0,28.0,-1.0,0.0,82.0,-1.0,14.0,0.0,-1.0,25.0,14.0,-1.0,534.0,25.0,-1.0,15.0,534.0,-1.0,19.0,15.0,0.0
8848,900.0,2.0,2.0,2.0,25.0,0.0,60.0,762.0,0.0,56.0,808.0,0.0,200.0,724.0,0.0,40.0,777.0,0.0,80.0,779.0,0.0,200.0,700.0,0.0
8849,12400.0,1.0,1.0,1.0,43.0,-2.0,47.0,359.0,-2.0,261.0,47.0,-2.0,0.0,260.0,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-2.0,0.0,-1.0,0.0
8850,1100.0,1.0,2.0,2.0,40.0,0.0,240.0,1191.0,0.0,91.0,1096.0,2.0,31.0,1157.0,2.0,105.0,1157.0,2.0,41.0,1213.0,2.0,24.0,1213.0,0.0
8851,2100.0,1.0,2.0,2.0,22.0,0.0,241.0,1388.0,0.0,120.0,1542.0,0.0,41.0,1443.0,0.0,41.0,1318.0,0.0,81.0,1174.0,0.0,1.0,943.0,0.0
8852,15900.0,2.0,1.0,1.0,34.0,-1.0,640.0,434.0,-1.0,104.0,636.0,-1.0,1.0,727.0,2.0,40.0,488.0,-1.0,282.0,38.0,-1.0,200.0,254.0,0.0
8853,2100.0,2.0,2.0,2.0,45.0,0.0,80.0,994.0,0.0,80.0,1042.0,0.0,81.0,1069.0,0.0,80.0,836.0,0.0,40.0,769.0,0.0,32.0,781.0,0.0
8854,4500.0,2.0,3.0,2.0,31.0,0.0,48.0,162.0,0.0,99.0,108.0,-1.0,108.0,99.0,-1.0,100.0,100.0,-1.0,0.0,100.0,-1.0,0.0,0.0,0.0
8855,4700.0,2.0,1.0,2.0,34.0,1.0,0.0,3111.0,2.0,160.0,3039.0,0.0,120.0,3124.0,0.0,124.0,3168.0,0.0,140.0,3235.0,0.0,255.0,3314.0,0.0
8856,5600.0,1.0,2.0,1.0,30.0,0.0,335.0,582.0,0.0,280.0,895.0,0.0,336.0,1150.0,0.0,422.0,1456.0,0.0,176.0,1854.0,0.0,316.0,1998.0,0.0
8857,3900.0,2.0,1.0,1.0,38.0,1.0,0.0,-7.0,-2.0,0.0,-19.0,-2.0,80.0,-45.0,-1.0,0.0,35.0,2.0,40.0,17.0,2.0,0.0,44.0,0.0
8858,2500.0,1.0,1.0,1.0,35.0,0.0,102.0,2319.0,0.0,60.0,2372.0,0.0,40.0,1097.0,0.0,42.0,1119.0,0.0,48.0,1142.0,0.0,49.0,1171.0,0.0
8859,5900.0,2.0,2.0,1.0,37.0,0.0,120.0,1446.0,0.0,120.0,1447.0,0.0,120.0,1500.0,0.0,100.0,1323.0,0.0,80.0,1209.0,0.0,80.0,1262.0,0.0
8860,5900.0,2.0,2.0,2.0,26.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,80.0,0.0,-1.0,80.0,80.0,-1.0,80.0,80.0,0.0
8861,7100.0,1.0,1.0,2.0,37.0,-1.0,1824.0,1981.0,-1.0,0.0,1824.0,-1.0,9835.0,0.0,-1.0,200.0,9835.0,0.0,202.0,10019.0,0.0,0.0,10041.0,0.0
8862,2100.0,1.0,3.0,1.0,45.0,0.0,59.0,1963.0,0.0,69.0,1113.0,0.0,46.0,1148.0,0.0,59.0,1165.0,0.0,48.0,1170.0,0.0,125.0,1147.0,0.0
8863,5900.0,1.0,1.0,2.0,30.0,0.0,3211.0,998.0,0.0,250.0,3333.0,0.0,245.0,3010.0,0.0,1333.0,2478.0,0.0,175.0,2691.0,0.0,273.0,2575.0,0.0
8864,700.0,1.0,3.0,2.0,35.0,0.0,51.0,660.0,0.0,58.0,680.0,0.0,64.0,727.0,0.0,15.0,773.0,0.0,15.0,765.0,0.0,14.0,720.0,0.0
8865,7500.0,2.0,1.0,1.0,29.0,0.0,600.0,7068.0,0.0,120.0,7548.0,2.0,164.0,7376.0,0.0,128.0,3635.0,0.0,131.0,3604.0,0.0,130.0,3612.0,1.0
8866,2000.0,1.0,3.0,1.0,37.0,0.0,0.0,2056.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
8867,2500.0,2.0,2.0,1.0,38.0,0.0,78.0,2209.0,0.0,81.0,2196.0,0.0,89.0,2116.0,0.0,54.0,1963.0,0.0,53.0,1364.0,0.0,58.0,1311.0,0.0
8868,3100.0,2.0,1.0,2.0,25.0,1.0,0.0,1293.0,2.0,66.0,1262.0,0.0,160.0,1286.0,0.0,0.0,1145.0,2.0,40.0,985.0,0.0,1000.0,928.0,0.0
8869,8100.0,1.0,2.0,1.0,40.0,-1.0,1960.0,30.0,-1.0,444.0,1960.0,-1.0,0.0,444.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,2121.0,0.0,0.0
8870,16700.0,1.0,1.0,2.0,30.0,-2.0,356.0,469.0,-2.0,195.0,354.0,-2.0,490.0,193.0,-2.0,305.0,487.0,-2.0,714.0,304.0,-1.0,402.0,711.0,0.0
8871,10300.0,2.0,3.0,1.0,51.0,0.0,341.0,8305.0,0.0,257.0,8513.0,0.0,260.0,8595.0,0.0,274.0,8768.0,0.0,272.0,8956.0,0.0,1297.0,9131.0,0.0
8872,3200.0,2.0,2.0,2.0,28.0,0.0,112.0,3188.0,0.0,96.0,3127.0,0.0,80.0,2743.0,0.0,80.0,2012.0,0.0,68.0,1771.0,0.0,80.0,1780.0,0.0
8873,8800.0,2.0,2.0,1.0,31.0,0.0,260.0,8166.0,0.0,252.0,7030.0,0.0,308.0,6910.0,0.0,252.0,7001.0,0.0,252.0,6965.0,0.0,246.0,7019.0,0.0
8874,1600.0,2.0,2.0,2.0,24.0,0.0,80.0,746.0,0.0,80.0,801.0,0.0,160.0,856.0,0.0,0.0,989.0,2.0,800.0,962.0,2.0,80.0,1733.0,0.0
8875,3100.0,2.0,3.0,2.0,55.0,0.0,97.0,3120.0,0.0,80.0,3145.0,0.0,66.0,1986.0,0.0,68.0,1955.0,0.0,71.0,1931.0,0.0,63.0,1871.0,0.0
8876,10300.0,2.0,2.0,1.0,55.0,0.0,401.0,8885.0,0.0,400.0,8934.0,0.0,401.0,9010.0,0.0,400.0,7580.0,0.0,400.0,7311.0,0.0,401.0,7555.0,0.0
8877,6000.0,2.0,1.0,1.0,36.0,0.0,140.0,4370.0,0.0,200.0,3862.0,0.0,200.0,3463.0,0.0,20.0,3403.0,-1.0,0.0,20.0,-1.0,0.0,0.0,0.0
8878,6000.0,2.0,2.0,1.0,28.0,-1.0,56.0,28.0,-1.0,0.0,56.0,2.0,28.0,28.0,-1.0,35.0,28.0,-1.0,56.0,35.0,-1.0,28.0,56.0,1.0
8879,2100.0,1.0,2.0,2.0,26.0,0.0,568.0,1146.0,0.0,84.0,1676.0,2.0,209.0,1721.0,2.0,0.0,1890.0,4.0,0.0,1848.0,3.0,0.0,1808.0,1.0
8880,8400.0,2.0,1.0,1.0,43.0,-1.0,14.0,14.0,-1.0,49.0,14.0,-1.0,29.0,49.0,-1.0,53.0,29.0,-1.0,0.0,53.0,0.0,96.0,14.0,0.0
8881,1200.0,1.0,2.0,1.0,52.0,0.0,64.0,1152.0,0.0,200.0,1035.0,0.0,120.0,1146.0,0.0,120.0,1162.0,0.0,128.0,1090.0,0.0,80.0,1115.0,0.0
8882,1300.0,2.0,2.0,2.0,36.0,2.0,0.0,1015.0,2.0,70.0,986.0,0.0,70.0,1040.0,0.0,39.0,1080.0,0.0,40.0,1090.0,0.0,129.0,1112.0,1.0
8883,1700.0,2.0,1.0,1.0,49.0,0.0,80.0,1542.0,0.0,68.0,1517.0,0.0,80.0,1506.0,0.0,80.0,1552.0,0.0,80.0,1586.0,0.0,80.0,1632.0,0.0
8884,1200.0,2.0,3.0,2.0,23.0,4.0,0.0,638.0,4.0,0.0,616.0,3.0,0.0,595.0,2.0,2.0,565.0,0.0,0.0,567.0,0.0,0.0,51.0,0.0
8885,2100.0,1.0,1.0,2.0,27.0,0.0,164.0,1628.0,0.0,0.0,1753.0,2.0,69.0,1713.0,0.0,144.0,1741.0,0.0,80.0,1850.0,2.0,111.0,1894.0,0.0
8886,8700.0,2.0,1.0,1.0,43.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
8887,11600.0,2.0,2.0,1.0,42.0,-1.0,0.0,81.0,-1.0,0.0,0.0,-2.0,368.0,0.0,-1.0,0.0,368.0,0.0,16.0,368.0,-1.0,372.0,16.0,0.0
8888,6900.0,2.0,2.0,1.0,29.0,0.0,80.0,2004.0,0.0,80.0,1319.0,0.0,3137.0,471.0,0.0,320.0,3194.0,0.0,120.0,1585.0,0.0,120.0,1364.0,0.0
8889,6000.0,2.0,2.0,1.0,50.0,3.0,0.0,129.0,2.0,40.0,121.0,0.0,0.0,159.0,0.0,0.0,0.0,-2.0,93.0,0.0,-1.0,0.0,93.0,0.0
8890,5600.0,2.0,2.0,1.0,44.0,0.0,197.0,4279.0,0.0,40.0,4362.0,0.0,6.0,290.0,0.0,62.0,296.0,-1.0,0.0,62.0,-1.0,0.0,0.0,0.0
8891,900.0,2.0,3.0,1.0,27.0,3.0,0.0,640.0,2.0,68.0,618.0,0.0,48.0,676.0,0.0,1.0,696.0,0.0,0.0,561.0,0.0,0.0,0.0,1.0
8892,16000.0,1.0,1.0,2.0,27.0,0.0,200.0,2360.0,0.0,0.0,2523.0,2.0,20.0,2439.0,2.0,2.0,2441.0,2.0,28.0,2435.0,2.0,0.0,1863.0,0.0
8893,19900.0,1.0,3.0,1.0,37.0,0.0,1000.0,12608.0,0.0,2000.0,13283.0,0.0,800.0,15003.0,0.0,783.0,14194.0,0.0,565.0,14781.0,0.0,481.0,14696.0,0.0
8894,11200.0,1.0,4.0,1.0,41.0,-1.0,410.0,474.0,-1.0,540.0,409.0,-1.0,223.0,538.0,0.0,51.0,222.0,-1.0,1056.0,50.0,-1.0,233.0,1051.0,0.0
8895,500.0,1.0,2.0,2.0,24.0,0.0,44.0,147.0,0.0,46.0,189.0,0.0,60.0,231.0,0.0,40.0,285.0,0.0,40.0,141.0,0.0,40.0,173.0,1.0
8896,4300.0,1.0,2.0,1.0,24.0,0.0,80.0,2100.0,0.0,82.0,2145.0,0.0,76.0,2192.0,0.0,83.0,2229.0,0.0,79.0,2280.0,0.0,80.0,2321.0,0.0
8897,8300.0,2.0,2.0,2.0,24.0,0.0,320.0,7734.0,0.0,240.0,6420.0,0.0,208.0,6257.0,0.0,220.0,5878.0,0.0,200.0,5517.0,0.0,220.0,5383.0,0.0
8898,6800.0,2.0,1.0,2.0,30.0,0.0,441.0,4246.0,0.0,600.0,4613.0,0.0,0.0,5138.0,2.0,242.0,4996.0,0.0,203.0,5096.0,0.0,205.0,5210.0,0.0
8899,1200.0,2.0,1.0,2.0,24.0,0.0,80.0,334.0,0.0,80.0,402.0,0.0,224.0,462.0,0.0,80.0,664.0,0.0,80.0,727.0,0.0,60.0,788.0,1.0
8900,3600.0,2.0,2.0,1.0,24.0,2.0,200.0,3598.0,0.0,172.0,3677.0,0.0,140.0,3537.0,0.0,140.0,3520.0,0.0,148.0,3513.0,0.0,124.0,3513.0,0.0
8901,18000.0,2.0,1.0,2.0,33.0,2.0,2180.0,66.0,-1.0,2514.0,2180.0,0.0,80.0,4514.0,0.0,0.0,4504.0,0.0,40.0,3608.0,0.0,1089.0,1583.0,0.0
8902,3300.0,1.0,3.0,1.0,33.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
8903,5300.0,2.0,1.0,2.0,31.0,0.0,280.0,5043.0,0.0,320.0,5164.0,0.0,200.0,5230.0,0.0,180.0,5094.0,0.0,180.0,5112.0,0.0,200.0,4799.0,0.0
8904,2100.0,2.0,2.0,2.0,31.0,2.0,184.0,1568.0,2.0,40.0,1713.0,3.0,60.0,1714.0,2.0,76.0,1733.0,2.0,72.0,1769.0,2.0,48.0,1806.0,1.0
8905,7700.0,1.0,2.0,1.0,40.0,0.0,280.0,5777.0,0.0,240.0,5823.0,0.0,240.0,5713.0,0.0,220.0,5819.0,0.0,240.0,5899.0,0.0,220.0,5994.0,0.0
8906,1900.0,1.0,1.0,2.0,30.0,0.0,68.0,1966.0,0.0,78.0,1971.0,0.0,470.0,1699.0,0.0,65.0,1792.0,0.0,68.0,1828.0,0.0,160.0,1867.0,1.0
8907,14400.0,2.0,1.0,2.0,35.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,24.0,0.0,-2.0,24.0,24.0,0.0
8908,9600.0,1.0,1.0,1.0,37.0,-1.0,128.0,589.0,-1.0,176.0,128.0,-1.0,407.0,176.0,-1.0,217.0,407.0,-1.0,76.0,217.0,-1.0,879.0,76.0,0.0
8909,6100.0,2.0,1.0,2.0,29.0,-2.0,540.0,2112.0,-2.0,175.0,515.0,-2.0,754.0,195.0,-2.0,439.0,365.0,-1.0,206.0,418.0,-1.0,607.0,206.0,0.0
8910,15500.0,2.0,2.0,2.0,40.0,-1.0,1681.0,236.0,-1.0,56.0,1680.0,0.0,14.0,1248.0,0.0,10.0,554.0,0.0,6.0,403.0,0.0,4.0,185.0,0.0
8911,700.0,2.0,2.0,1.0,26.0,1.0,0.0,753.0,2.0,69.0,729.0,0.0,70.0,785.0,0.0,36.0,812.0,2.0,0.0,813.0,2.0,16.0,795.0,0.0
8912,12900.0,2.0,1.0,1.0,41.0,0.0,800.0,12162.0,0.0,400.0,12754.0,2.0,18.0,12984.0,2.0,281.0,12825.0,0.0,286.0,10093.0,0.0,320.0,10142.0,1.0
8913,1900.0,2.0,3.0,2.0,27.0,0.0,58.0,1089.0,0.0,59.0,1071.0,0.0,56.0,1085.0,0.0,36.0,1065.0,0.0,37.0,1042.0,0.0,37.0,1037.0,0.0
8914,2400.0,2.0,1.0,2.0,27.0,-1.0,0.0,38.0,-1.0,34.0,0.0,-1.0,45.0,34.0,-1.0,13.0,45.0,-1.0,21.0,13.0,-1.0,8.0,21.0,0.0
8915,800.0,2.0,2.0,2.0,24.0,2.0,68.0,748.0,0.0,57.0,803.0,0.0,80.0,811.0,0.0,0.0,661.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0
8916,2800.0,2.0,3.0,1.0,38.0,0.0,60.0,1141.0,0.0,120.0,1182.0,0.0,0.0,1282.0,2.0,48.0,1250.0,0.0,48.0,1277.0,0.0,52.0,1304.0,1.0
8917,5200.0,2.0,1.0,2.0,29.0,-1.0,0.0,86.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
8918,1100.0,1.0,3.0,2.0,36.0,0.0,80.0,1089.0,0.0,204.0,1134.0,0.0,80.0,1098.0,0.0,121.0,1062.0,0.0,124.0,1142.0,0.0,87.0,1145.0,0.0
8919,6100.0,1.0,1.0,1.0,30.0,-1.0,73.0,64.0,-1.0,0.0,73.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,675.0,0.0,-1.0,1003.0,675.0,0.0
8920,20100.0,1.0,1.0,1.0,51.0,-1.0,526.0,321.0,-1.0,509.0,526.0,-1.0,515.0,509.0,-1.0,960.0,515.0,-1.0,600.0,960.0,0.0,800.0,1084.0,0.0
8921,2800.0,2.0,2.0,1.0,34.0,0.0,120.0,625.0,0.0,60.0,735.0,2.0,0.0,771.0,2.0,120.0,747.0,2.0,40.0,854.0,2.0,0.0,875.0,1.0
8922,1900.0,1.0,2.0,2.0,30.0,0.0,121.0,1941.0,0.0,85.0,1642.0,0.0,26.0,1661.0,0.0,33.0,746.0,0.0,44.0,767.0,0.0,24.0,769.0,0.0
8923,500.0,1.0,3.0,2.0,31.0,-1.0,59.0,66.0,-1.0,16.0,59.0,-1.0,16.0,16.0,-1.0,22.0,16.0,-1.0,6.0,22.0,-1.0,151.0,6.0,1.0
8924,9700.0,1.0,1.0,2.0,36.0,-1.0,114.0,18.0,-1.0,0.0,114.0,-1.0,20.0,-14.0,-1.0,20.0,6.0,-1.0,212.0,11.0,-1.0,40.0,212.0,0.0
8925,11300.0,2.0,2.0,1.0,46.0,-2.0,1461.0,381.0,-2.0,597.0,1461.0,-2.0,736.0,596.0,-2.0,535.0,735.0,-2.0,354.0,535.0,-2.0,715.0,354.0,0.0
8926,700.0,1.0,2.0,1.0,36.0,3.0,0.0,813.0,2.0,44.0,742.0,0.0,40.0,138.0,0.0,4.0,174.0,0.0,10.0,178.0,0.0,0.0,188.0,0.0
8927,20100.0,2.0,1.0,1.0,38.0,-1.0,699.0,268.0,-1.0,604.0,699.0,-1.0,63.0,604.0,-1.0,2455.0,63.0,-1.0,0.0,2455.0,0.0,2269.0,2250.0,1.0
8928,700.0,2.0,3.0,1.0,55.0,1.0,0.0,288.0,2.0,64.0,277.0,2.0,40.0,336.0,2.0,40.0,364.0,0.0,35.0,392.0,0.0,0.0,420.0,0.0
8929,15900.0,2.0,1.0,2.0,34.0,-2.0,447.0,1077.0,-2.0,664.0,447.0,-2.0,743.0,664.0,-2.0,678.0,743.0,-2.0,1144.0,678.0,-2.0,6370.0,1144.0,0.0
8930,3200.0,1.0,2.0,1.0,42.0,0.0,65.0,1830.0,0.0,61.0,1634.0,0.0,42.0,1437.0,0.0,34.0,1224.0,0.0,31.0,1008.0,0.0,25.0,791.0,0.0
8931,2000.0,1.0,3.0,2.0,26.0,2.0,72.0,2181.0,2.0,156.0,2126.0,2.0,12.0,2151.0,2.0,136.0,2039.0,2.0,0.0,2070.0,2.0,160.0,1962.0,0.0
8932,4100.0,1.0,3.0,1.0,57.0,-1.0,16.0,16.0,-1.0,0.0,16.0,-1.0,31.0,0.0,-1.0,0.0,31.0,-1.0,0.0,0.0,-2.0,0.0,0.0,1.0
8933,2800.0,1.0,3.0,1.0,55.0,0.0,200.0,1682.0,0.0,90.0,1853.0,0.0,120.0,1899.0,0.0,120.0,1970.0,0.0,60.0,1200.0,0.0,60.0,1185.0,0.0
8934,7200.0,2.0,3.0,1.0,49.0,1.0,1.0,0.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,76.0,1.0,0.0,35.0,77.0,-1.0,0.0,35.0,1.0
8935,1300.0,1.0,3.0,2.0,46.0,2.0,144.0,1132.0,2.0,0.0,1229.0,2.0,24.0,1188.0,0.0,24.0,1165.0,0.0,0.0,1189.0,0.0,0.0,0.0,0.0
8936,6000.0,2.0,3.0,2.0,51.0,0.0,280.0,5589.0,0.0,240.0,5549.0,0.0,200.0,5298.0,0.0,200.0,3780.0,0.0,200.0,3397.0,0.0,200.0,3120.0,0.0
