Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
18000,1,2,2,31,0,808,24429,0,720,22203,0,1005,19885,0,17285,20570,0,680,18507,0,800,18899,1
1300,2,3,1,52,0,49,605,0,61,533,0,43,553,0,20,436,0,12,369,0,40,362,0
13100,2,2,2,38,-1,331,355,0,219,611,0,208,819,0,400,1008,0,0,1400,0,0,0,0
12900,2,1,2,26,2,440,10128,0,400,10345,0,395,10513,0,836,10733,0,440,11385,2,0,11631,1
9600,1,2,1,41,1,0,9814,2,408,9386,0,408,9375,0,349,9439,0,363,9571,0,363,9773,0
16000,2,1,2,27,-2,178,218,-2,203,178,-2,282,202,-2,2093,281,-2,649,2088,-2,181,646,1
17600,1,1,1,35,-1,335,173,-1,671,335,-1,16,671,-1,24,16,-1,144,24,-1,164,144,0
8500,2,2,2,28,-2,895,22,-1,73,895,0,52,953,0,0,972,0,0,670,0,0,127,1
15200,1,1,1,40,-1,0,254,-1,0,0,-2,1854,0,-1,0,1854,-1,0,0,-2,960,0,1
6100,2,2,1,30,0,40,221,-1,520,25,-1,480,501,-1,280,430,0,0,302,0,0,230,0
8500,2,1,2,23,0,120,2661,0,100,2553,0,250,2429,0,200,2478,0,120,2476,0,200,2397,0
2100,2,2,1,27,0,92,1827,0,94,1741,0,32,1728,0,33,751,0,29,767,0,14,778,0
10800,2,1,2,28,-1,237,6128,0,394,5446,0,169,4629,0,172,3734,0,0,2211,2,40,452,0
4000,2,2,2,30,2,172,3866,2,160,3940,2,124,3999,2,180,4022,2,0,4132,2,154,4059,1
500,2,2,2,22,2,48,303,0,45,340,0,13,379,0,18,387,0,8,399,0,0,397,1
3900,1,2,1,43,0,127,703,0,0,788,2,51,732,2,0,730,2,30,682,0,28,670,0
14300,2,2,1,45,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
3200,2,3,1,45,2,120,2674,2,200,2726,2,160,2858,3,0,2948,3,228,2876,2,0,3052,1
2300,1,2,2,37,2,80,1942,2,60,1978,2,80,1994,2,120,2029,2,80,2104,2,80,2145,1
5600,2,3,1,62,0,200,5509,0,199,5500,0,196,5487,0,201,5472,0,192,5465,0,199,5443,1
7300,2,1,2,25,1,0,-8,-2,0,-8,-2,0,-8,-2,0,-8,-2,0,-8,-2,0,-8,1
700,1,3,2,60,3,0,77,2,0,70,2,78,-31,-1,0,47,0,0,31,0,53,0,0
3100,2,2,1,26,0,80,1719,0,84,1768,0,80,1697,0,80,1736,0,80,1787,0,80,1832,0
500,2,2,1,43,0,48,348,0,47,384,0,40,352,0,20,305,0,16,252,0,120,195,0
2400,1,1,2,28,1,125,0,-1,42,125,0,22,126,0,0,146,2,760,137,2,0,889,1
4300,2,1,2,29,0,212,4204,0,155,4296,0,153,4272,0,160,4304,0,160,4346,0,200,4388,1
2100,2,1,2,60,3,0,2418,2,44,2178,0,0,2144,0,0,0,-2,0,0,-2,0,0,1
11900,2,1,2,31,-2,32,35,-2,431,32,-2,54,430,-2,421,54,-2,0,421,-2,135,0,1
10400,1,2,2,32,0,60,1293,0,90,964,0,121,806,0,6802,505,0,249,7060,0,242,6891,0
2000,1,2,1,38,1,0,436,2,120,373,2,0,173,2,0,114,0,40,63,0,40,53,1
900,2,2,2,22,0,67,800,-1,0,67,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
900,1,2,2,22,2,60,568,2,0,607,2,60,586,0,100,623,0,0,712,2,60,695,1
15300,1,1,2,32,0,523,15514,0,520,13999,0,1040,27586,0,804,13378,0,440,13199,0,440,11697,0
7300,2,1,2,31,0,320,1764,0,200,836,0,120,728,0,80,746,0,80,582,0,240,742,0
1700,1,1,2,25,-1,21,20,-1,61,21,-1,0,61,0,0,41,0,20,20,-1,0,20,1
5500,2,1,2,33,0,142,3901,0,160,3979,0,218,4075,0,800,4223,0,0,4887,2,360,4651,1
8000,1,1,1,52,0,2102,4114,-1,80,2102,0,40,1375,0,1043,570,-1,401,950,0,2460,728,0
900,1,2,2,25,1,100,653,2,40,724,2,24,733,2,0,736,2,200,569,0,52,758,1
4300,2,1,1,46,0,316,3497,0,0,3754,2,344,3660,2,152,3943,2,0,3988,2,148,3913,1
1300,1,3,2,39,1,0,1117,2,80,1088,0,44,1136,0,44,995,0,42,981,0,37,1000,1
10300,2,2,1,43,2,0,100,2,0,100,2,0,100,2,0,100,2,0,100,2,0,100,1
2100,1,1,1,32,2,40,505,2,80,525,0,280,593,0,200,549,0,237,526,-1,1020,237,0
1900,2,4,2,48,0,183,1535,12,4,123,12,1077,1092,9,790,1041,8,683,1111,9,747,872,1
11900,2,1,1,59,-1,0,100,-1,0,100,2,0,100,2,0,100,2,0,100,2,0,100,0
2700,1,2,2,34,1,120,1768,2,4,1847,2,96,1807,0,36,1451,0,40,834,0,40,855,1
300,1,2,1,37,-1,0,300,4,0,290,3,0,280,2,40,269,2,0,299,2,120,288,1
18500,2,1,2,38,-1,1463,2332,-1,2117,1456,-1,40,2117,0,41,2004,0,54,2006,-1,79,54,0
12800,1,1,2,26,0,248,5847,0,1000,5948,0,401,6797,0,260,6973,0,280,6921,0,320,7041,0
7900,2,1,2,38,-2,0,0,-2,0,0,-2,0,0,-2,93,0,-1,0,93,-1,0,0,1
2400,2,3,2,46,2,2235,474,2,0,2499,2,831,2235,2,100,2822,2,0,2853,2,120,2353,1
3400,1,4,2,16,3,287,1526,12,601,884,11,2524,3185,6,22,749,7,1717,2519,10,3087,3232,0
8400,2,1,2,28,-1,176,234,-1,146,176,-1,300,146,-1,107,300,-1,378,107,-1,234,378,0
8900,1,1,2,36,0,320,6355,0,227,6570,0,304,6471,0,592,6630,0,92,7033,0,80,1191,0
20100,2,2,2,21,4,400,20309,3,0,20369,2,560,19997,0,660,20220,0,640,19384,0,760,16786,1
400,1,2,2,25,0,60,315,0,40,363,2,40,311,0,24,342,0,8,356,2,20,274,1
5100,1,2,1,44,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,0,16,-1,31,0,1
16900,1,2,1,36,0,400,9040,0,384,9059,0,268,8211,0,280,8261,0,282,8391,0,284,7795,1
12000,1,1,1,42,1,64,1306,2,0,1337,2,116,1304,2,52,1398,2,64,1421,2,0,1456,0
1900,2,1,2,27,0,84,1951,0,144,1908,0,86,1994,0,40,1972,0,44,1189,0,52,1185,0
3600,2,2,1,48,0,80,1139,0,80,1149,0,80,1154,0,80,1150,0,80,1167,0,80,1178,0
8500,1,2,2,40,0,160,6927,0,200,3862,0,200,3312,0,200,3130,0,200,3113,0,200,3256,0
2300,1,2,2,22,-1,40,215,-1,0,10,-1,40,-6,-1,0,18,-1,16,8,-1,12,8,0
2900,2,1,2,24,0,72,981,0,49,1021,0,21,1039,0,27,594,0,22,597,0,22,604,0
1100,2,2,2,23,0,72,1021,0,60,1065,0,84,1095,0,0,1162,2,72,1140,0,40,1194,0
1700,1,2,2,43,0,71,1572,0,76,1540,0,80,1529,0,44,1511,0,38,1521,0,13,1287,0
7300,1,2,1,39,0,160,3127,0,160,3222,0,124,3318,0,124,3375,0,400,3432,0,240,3764,0
7900,2,2,1,37,0,133,3233,0,124,3164,0,103,2831,0,102,2865,0,101,2832,0,105,2829,0
11300,1,1,2,35,0,374,10059,0,323,9812,0,287,8722,0,321,7841,0,249,7812,0,178,6758,0
900,2,3,1,52,0,88,344,0,20,354,2,40,360,0,80,378,0,32,421,0,0,453,0
400,1,2,2,29,1,6,149,2,88,146,2,0,226,2,60,216,2,0,272,2,240,263,1
8100,1,2,1,48,-1,0,294,2,179,239,-1,400,179,-1,0,392,2,188,198,-1,188,188,0
900,1,2,1,27,-1,27,28,-1,47,27,-1,61,47,-1,49,61,-1,20,49,-1,0,20,0
14300,2,2,1,44,-1,536,256,-1,151,532,-1,301,150,-1,257,299,-1,367,256,-1,630,366,1
2000,1,2,1,33,0,80,1686,0,160,1727,0,0,1858,2,160,1816,2,0,1947,2,92,1910,1
9200,2,1,2,33,-1,140,89,-1,164,140,-1,16,160,-1,60,16,-1,53,60,-1,46,53,0
6100,2,2,2,25,0,255,5859,0,183,5915,0,180,5878,0,200,5889,0,132,5873,0,52,4146,1
6500,2,2,1,52,0,160,2704,0,400,2796,0,0,3123,2,200,3010,0,120,3144,0,120,2393,1
8100,2,2,2,27,1,0,734,2,372,360,-1,372,372,-1,360,372,-1,360,360,-1,372,360,0
1900,2,3,1,59,0,67,836,0,67,889,0,40,930,0,311,943,0,0,1235,2,40,1210,0
5700,1,2,1,28,1,120,2932,2,120,2982,2,0,3029,2,231,2956,2,0,3132,2,244,3076,1
3600,2,2,2,28,-1,20,20,-1,178,20,-1,3,178,0,206,164,0,4,360,0,0,215,1
900,1,1,2,24,1,92,747,2,0,815,3,0,790,2,32,766,0,22,786,0,8,793,1
2900,2,2,2,23,2,115,2763,0,93,2832,0,141,2696,0,0,2005,2,55,1904,0,53,1737,1
1100,1,2,1,38,2,76,1139,0,68,1170,0,44,1201,0,0,1187,0,0,0,-2,0,0,0
11100,1,1,1,44,0,234,6924,0,177,6438,0,126,5844,0,113,3893,0,117,3667,0,93,3241,1
11300,2,2,1,43,1,162,0,-1,50,162,-1,795,48,-1,24,795,-1,34,24,-1,7,34,1
4400,2,2,2,22,0,40,75,0,40,100,0,4,53,0,2548,51,-1,97,2548,0,82,2075,1
12900,2,2,1,44,-2,999,607,-2,510,994,-2,222,507,-1,1798,221,-1,760,1790,-1,326,757,0
4800,2,2,2,27,1,0,0,-2,0,0,-2,0,0,-2,38,0,-1,7,38,-1,81,7,1
700,1,3,1,46,2,52,465,2,40,497,2,108,518,2,0,617,2,34,595,0,34,620,1
10500,2,1,1,44,-1,267,111,-1,1,267,-1,2000,-124,-1,0,455,-1,0,0,-2,0,0,1
700,1,2,2,25,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
5700,1,2,1,43,0,173,5569,0,182,4831,0,252,4936,0,169,5102,0,180,4718,0,184,4823,0
7300,1,3,1,55,0,193,5988,0,175,5490,0,154,4980,0,136,4457,0,115,3927,0,96,3384,1
9600,2,2,1,34,0,328,9281,0,360,9049,0,264,8917,0,256,8634,0,255,8435,0,240,8233,0
1100,1,1,2,33,-1,0,1269,3,0,1237,2,1248,1197,-1,22,1180,0,0,1081,0,0,0,1
7200,1,2,2,29,0,80,1688,0,200,1728,0,80,1900,0,100,1936,0,84,2004,0,65,2050,0
8700,2,1,2,35,-1,457,129,-1,675,457,-1,889,674,-1,427,889,-1,170,427,-1,260,170,0
4500,2,3,1,62,-1,16,16,-1,16,16,-1,16,16,-1,31,16,-1,0,31,-1,16,0,1
2100,2,3,2,28,0,80,1068,0,120,1009,0,60,1080,0,48,1110,0,45,1134,0,41,1155,0
4500,1,2,2,55,0,2627,2069,0,171,4536,0,378,4468,0,0,4603,2,160,4472,0,323,4469,1
20300,2,1,2,35,0,399,9396,0,328,8581,0,291,8705,0,280,8748,0,287,7643,0,288,7805,0
3300,1,2,2,37,0,104,2192,0,106,2238,0,89,2283,0,97,2310,0,107,2364,0,679,2420,0
700,1,3,2,51,0,120,767,0,120,674,0,200,577,0,240,366,0,0,404,0,0,0,1
1300,2,3,1,38,0,60,1028,0,60,1058,0,60,1101,0,52,1142,0,48,1176,0,60,1205,1
5600,2,1,1,41,0,605,5685,0,363,5228,0,160,3989,0,201,3218,0,200,3240,0,280,3175,1
2100,2,3,1,36,2,88,1995,2,23,2032,2,0,1989,2,21,873,0,16,408,0,12,404,1
11500,1,3,1,53,0,440,10860,0,472,10469,0,460,10712,0,400,10928,0,440,11089,0,360,11360,0
2100,1,2,1,25,0,40,393,0,851,156,0,28,867,0,40,833,0,28,812,0,16,775,0
2100,1,2,1,25,1,745,0,-1,40,1489,0,0,420,0,0,145,0,0,90,0,0,60,1
7700,2,2,1,47,0,300,8424,0,366,8272,0,239,8152,0,234,6684,0,247,6541,0,242,6502,0
3300,2,2,1,52,2,240,3596,0,3272,3416,-1,155,3032,0,184,3115,0,190,2944,0,189,3070,1
4100,1,3,1,39,1,34,0,-1,0,34,-1,0,0,-2,2542,0,-1,160,2542,0,120,2661,1
1300,2,2,1,44,-1,180,418,-1,360,180,-1,0,360,-1,0,0,-2,216,0,-1,247,216,0
2000,2,2,1,29,2,0,1193,2,60,1163,0,44,1191,0,45,1215,0,72,1240,0,88,1292,1
17700,1,2,1,32,0,420,10699,0,353,9493,0,218,7454,0,101,4793,0,35,3483,0,41,941,0
4400,2,2,1,48,0,164,4438,0,156,4470,0,156,4449,0,159,4434,0,166,4423,0,158,4416,1
5500,2,2,2,28,-1,16,16,-1,0,16,-1,0,0,-2,0,0,-2,0,0,-2,50,0,1
3300,1,1,2,27,0,400,2903,0,160,2534,0,80,2061,0,120,1659,0,100,1364,0,0,1168,0
1200,1,1,2,26,0,58,240,0,90,196,0,0,249,2,60,132,0,17,177,0,36,36,0
1300,1,2,1,40,1,120,904,2,0,997,2,120,969,0,93,1072,0,0,1148,2,48,1124,1
2100,2,2,2,21,0,0,343,0,35,0,-1,0,35,-1,6,0,-1,21,6,-1,1031,21,0
2000,1,1,2,26,0,68,819,0,66,763,0,64,804,0,24,782,0,40,672,0,52,689,0
14300,2,1,1,34,-2,1800,3786,-1,4000,1381,0,2937,4251,-1,310,2933,-1,1274,310,-1,503,1274,1
11500,1,2,1,41,-2,0,0,-2,0,0,-2,0,0,-2,74,0,-1,158,74,-1,100,158,1
12700,2,2,2,36,0,273,5023,0,480,5031,0,268,4732,0,200,4761,0,400,4823,0,0,5146,0
4800,1,1,1,46,0,228,4711,0,240,4684,0,200,4728,0,400,4675,0,0,4922,2,180,4822,0
1100,1,3,1,49,2,60,1054,2,0,1085,2,148,1056,2,55,1186,2,0,1216,2,46,1190,0
900,2,3,1,51,0,40,787,0,31,463,-1,0,31,0,0,31,0,0,0,-2,0,0,0
9500,2,2,2,28,-1,737,187,-1,57,736,0,663,663,-1,17,17,-1,17,17,-1,17,17,1
10100,1,2,2,31,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,41,0,-1,41,41,0
1200,1,3,2,28,1,128,1022,2,43,1121,2,0,1134,2,43,1104,0,85,1129,0,24,1195,1
22900,2,1,1,41,-2,155,96,-2,146,155,-2,206,145,-2,303,205,-2,196,303,-2,169,196,0
2400,2,2,2,26,3,0,6,2,0,6,2,0,6,2,0,6,2,6,6,-1,1776,6,1
900,1,2,2,31,5,0,871,4,22,846,3,0,837,4,0,807,3,0,793,2,0,480,0
4300,2,2,1,33,0,200,1751,0,80,1923,2,0,1960,2,200,1916,2,0,2085,2,200,2045,0
6800,2,2,2,34,-1,114,323,-1,476,114,-1,235,470,-1,517,235,-1,127,517,-1,180,127,1
5600,1,2,2,39,0,240,5504,0,500,5436,0,160,5699,2,200,5625,0,240,5574,0,212,5638,0
9500,2,1,1,38,0,320,6947,0,380,7052,0,498,14220,0,246,7056,0,258,6978,0,256,6912,1
5200,1,2,1,55,-1,0,31,-1,16,0,-1,16,16,-1,16,16,-1,16,16,-1,16,16,0
5300,2,3,1,48,0,57,1014,0,58,1054,0,60,1095,0,41,1137,0,49,1159,0,43,1190,0
2100,1,2,1,39,-1,12,77,-1,251,12,-1,256,251,-1,88,256,0,140,264,-1,0,140,0
8400,1,1,2,33,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,0
4900,2,1,2,26,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
22100,2,1,2,35,0,400,13509,0,440,10449,0,492,10691,0,252,10942,0,320,6888,0,320,7063,0
5100,2,2,2,43,10,499,1534,4,153,898,10,2731,3207,8,948,1804,3,517,3046,11,1063,3806,1
10700,1,1,2,32,1,0,839,2,160,689,0,80,837,0,0,898,2,80,620,0,80,694,0
3300,2,2,2,25,2,126,2879,0,160,2566,0,120,1907,0,80,1333,0,80,978,0,0,1047,1
400,1,2,2,20,0,44,351,0,52,162,0,48,111,0,12,151,0,48,160,0,0,205,0
3200,2,1,1,45,0,116,3096,0,144,3160,0,400,3193,0,70,3172,0,71,2087,0,152,2011,0
14500,1,1,2,26,-1,439,367,-1,340,439,0,160,568,0,68,653,0,15,695,0,46,688,0
900,1,2,1,30,-1,59,59,-1,16,59,-1,16,16,-1,16,16,-1,0,16,-1,31,0,0
3100,2,3,1,47,0,250,128,-1,47,250,0,40,292,0,12,202,0,4,214,0,4,219,0
7200,1,1,1,35,0,145,3428,0,96,3372,0,940,2488,0,152,3274,0,148,3143,0,20,3100,0
6400,1,1,1,46,1,0,2348,2,128,2295,2,120,2395,2,200,2461,2,0,2606,3,120,2563,1
8300,1,1,1,39,-2,0,39,-2,26,0,-2,138,26,-1,0,138,-1,0,0,-2,0,0,1
12000,2,2,1,34,-1,60,40,-1,60,60,-1,60,60,-1,100,60,-1,40,100,0,60,80,0
2100,2,3,1,52,0,80,239,0,80,256,0,40,273,0,0,249,0,16,16,-1,16,16,0
7300,2,3,1,32,-2,290,432,-1,1217,290,-1,1255,1217,-1,540,1255,-1,480,540,0,904,958,0
12700,1,2,2,27,2,100,2331,2,100,2370,2,0,2407,2,192,2345,2,96,2492,2,64,2541,1
8100,2,3,1,37,1,0,0,-2,0,0,-2,120,0,-1,192,120,-1,200,192,-1,7,176,0
3900,2,2,2,77,0,1118,1554,7,2,19,5,528,1566,7,1147,2628,11,820,2118,1,1032,2809,1
2100,1,2,2,23,0,167,2051,0,1640,2019,0,2068,1989,-1,28,1937,0,29,748,0,28,765,0
3100,2,2,1,47,-1,0,89,2,16,16,-1,16,16,-1,29,16,-1,0,29,0,18,13,1
8800,1,2,2,28,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,26,13,0
11100,1,2,2,36,-1,1974,46,-1,122,1972,0,201,1788,0,201,1584,0,201,1502,0,200,1392,0
4100,1,1,1,35,0,161,3952,0,164,4044,0,169,3743,0,124,3614,0,160,2649,0,160,2675,1
7200,2,2,1,49,0,236,7057,0,245,6590,0,251,6728,0,258,6867,0,255,7009,0,252,6944,0
5100,2,2,2,44,2,108,2887,0,260,2923,0,128,3136,2,140,3189,2,128,3252,2,132,3322,1
7600,2,2,2,32,0,140,3638,0,140,3107,0,120,3173,0,123,3216,0,120,3235,0,120,3095,0
1900,2,1,2,22,-1,42,54,-1,0,42,-1,320,0,-1,0,320,-1,274,-3,-1,440,271,1
1900,1,2,2,36,0,952,1999,0,88,1869,0,86,1927,0,40,1967,0,40,1041,0,40,1049,1
2500,2,1,2,25,1,60,287,2,0,336,2,40,325,0,80,359,0,40,433,0,60,466,0
3100,2,2,2,21,-1,16,72,-1,16,16,-1,48,16,-1,11,47,-1,90,11,-1,73,77,0
2000,1,2,1,38,0,80,1913,0,120,1961,0,80,1931,0,40,1971,0,80,1048,0,80,1113,1
8500,2,2,1,51,2,240,4571,0,240,4612,0,200,4476,0,120,4457,0,140,3696,0,120,3733,1
3200,2,2,1,52,2,111,3193,0,129,3110,0,80,3109,0,80,3121,0,40,1184,0,60,1077,0
10500,2,1,2,27,0,400,3427,0,161,3691,0,139,3750,0,6,3735,0,803,3299,0,2412,2952,0
1200,2,2,2,39,-1,0,38,-1,0,-31,-2,0,-48,-2,360,-89,-1,186,271,-1,0,383,0
2500,2,3,1,48,2,60,1761,3,60,1780,3,60,1800,3,60,1819,2,120,1837,2,212,1915,1
7300,1,1,2,30,0,117,3402,0,89,3089,0,91,2725,0,84,2508,0,120,2405,0,77,2373,0
4100,1,3,2,49,-1,31,16,-1,0,31,2,0,16,2,31,0,-1,0,31,-1,0,0,1
8100,1,2,1,30,0,83,1839,0,156,1853,0,76,1901,2,76,1935,2,0,1975,2,209,1902,0
2000,1,2,1,35,2,0,2032,2,130,1931,2,0,1891,2,34,834,0,28,783,0,27,792,1
800,2,3,2,47,2,120,382,2,60,483,2,0,523,2,125,503,0,60,613,0,40,657,1
8300,1,2,2,32,-1,11,41,-1,11,11,-1,11,11,-1,1701,11,-1,62,1701,0,59,1724,0
8800,1,2,1,46,2,232,6306,0,230,6393,0,238,6401,0,248,6492,0,240,6588,0,242,6670,0
2100,1,2,1,36,0,80,1962,0,80,2007,0,40,1746,0,40,772,0,40,801,0,40,743,1
900,1,3,2,35,1,33,0,-1,0,33,-1,33,0,-1,59,33,-1,0,59,-1,50,0,0
4900,2,2,2,22,0,188,4723,0,142,4834,0,120,4801,0,120,3102,0,120,3093,0,200,3165,0
1300,2,2,2,34,0,58,1038,0,70,1066,0,56,1119,0,31,1145,0,40,1160,0,34,1193,1
3100,2,3,1,64,0,139,3283,0,150,3210,0,141,3285,0,123,3212,0,131,3257,0,130,3265,0
14700,1,2,2,41,2,560,13376,0,480,13491,0,494,13606,0,480,13836,0,382,12887,0,440,10898,1
20000,2,1,2,32,0,400,1887,0,120,2238,0,240,2282,0,400,2482,0,400,2808,0,173,2917,0
300,2,1,2,22,0,52,263,0,64,304,0,0,357,2,38,345,2,0,378,2,19,366,1
3500,2,2,2,25,0,120,2637,0,111,2328,0,120,2402,0,540,2458,0,0,2954,2,120,2902,1
11300,2,2,2,23,-1,13,13,-1,154,13,-1,13,154,-1,432,13,-1,15,432,0,200,364,0
2800,2,2,1,23,0,61,1234,0,80,1274,0,64,1333,0,49,1374,0,52,1401,0,60,1432,0
14500,1,2,1,37,1,0,0,-2,0,0,-2,100,0,-1,0,100,2,0,100,2,0,0,1
7100,2,2,1,32,-1,0,132,2,59,66,-1,59,59,-1,108,59,-1,59,108,-1,59,59,0
800,1,2,2,26,0,52,421,0,52,355,0,20,270,0,540,153,0,40,678,0,60,700,0
3200,2,1,2,27,-1,33,9,-1,25,33,-1,49,25,-1,61,49,-1,14,61,-1,118,14,0
9900,1,3,1,48,0,854,2236,0,50,2366,0,49,825,0,3192,556,-1,86,3190,0,730,2804,0
3600,2,2,1,25,0,100,511,0,48,570,0,420,596,0,280,1008,0,40,951,0,0,91,1
20100,1,1,1,56,2,0,198,2,0,198,2,0,198,2,0,198,2,0,198,2,0,198,1
3200,1,2,2,34,2,0,997,2,80,969,0,80,1033,0,120,1096,0,104,1197,0,0,1275,1
4100,1,1,2,41,0,61,1258,0,63,1298,0,80,1340,0,57,1397,0,53,1431,0,53,1455,1
2000,1,2,2,53,0,92,2015,0,89,1963,0,788,1241,0,40,802,0,29,788,0,40,787,0
1100,2,3,2,28,1,104,447,2,40,531,2,56,551,2,24,586,2,0,589,2,28,573,1
9300,2,2,2,32,-1,236,158,-1,163,236,-1,0,163,2,66,77,-1,94,66,-1,132,94,1
19300,2,2,2,32,1,0,0,-2,0,0,-2,0,0,-2,13239,0,-1,1200,13239,0,527,14214,0
8000,1,1,1,41,0,568,5692,0,0,6107,2,280,5947,0,280,5860,0,260,6039,0,440,5862,0
5100,1,1,2,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
12800,1,2,1,34,0,200,6168,0,12000,580,0,560,12131,0,600,12429,0,480,12734,0,400,10758,0
2100,2,2,1,43,0,72,1948,0,78,1988,0,89,2034,0,15,2035,0,13,480,0,14,387,0
15500,2,1,1,44,0,401,12403,0,160,7386,0,602,3615,0,800,2208,0,0,1188,0,404,-57,0
7300,2,1,1,35,-1,93,122,-1,31,93,-1,13,31,-1,174,13,-1,13,174,-1,29,13,0
13900,2,1,2,25,2,0,3454,2,140,3364,0,272,3447,0,0,3664,2,204,3468,0,4200,3608,1
2500,2,2,1,30,2,140,2422,0,120,2374,0,40,2407,0,80,2323,0,80,2368,0,40,2427,1
2700,2,2,1,41,2,80,2010,2,0,2046,2,168,2001,2,88,2136,2,88,2183,2,88,2229,1
8800,1,1,2,28,0,200,3504,0,168,3587,0,160,3636,0,160,3676,0,200,3753,0,200,3859,0
11300,1,1,1,42,0,107,758,-1,7583,106,-1,243,7290,0,232,6957,0,185,6422,0,144,5885,0
6800,1,2,1,38,-1,603,659,0,463,871,-1,131,460,-1,131,29,-1,0,131,0,125,29,1
4100,2,2,1,34,-1,5,10,2,0,10,2,291,5,-1,5,291,-1,5,5,-1,5,5,1
1900,2,2,2,53,0,80,1350,0,56,920,0,80,634,0,200,673,0,40,585,0,40,616,1
2100,2,1,2,29,1,0,162,2,0,152,2,0,0,-2,0,0,-2,0,0,-2,0,0,1
11200,2,1,1,43,-2,150,257,-2,155,150,-2,230,155,-2,0,230,-2,47,0,-2,168,47,0
13700,2,2,1,33,-2,81,65,-1,1591,125,0,1733,1764,-1,200,1252,0,400,696,0,403,867,0
6000,2,2,2,26,0,120,2350,0,120,2407,0,80,2486,0,80,2311,0,80,2044,0,80,2091,0
4100,2,3,2,26,0,548,289,-1,1993,547,-1,2002,1991,0,1,2450,0,401,1256,0,4000,821,0
7900,1,2,2,27,-1,248,422,0,200,648,0,0,837,2,200,810,0,202,990,0,202,1175,1
8000,1,1,1,44,-1,45,737,0,153,542,-1,0,153,-1,0,0,-2,0,0,-2,0,0,0
1300,2,2,2,27,0,56,716,0,61,760,0,25,805,0,32,809,0,29,832,0,40,794,1
2100,1,1,2,28,2,92,167,2,0,206,2,28,147,-1,0,24,2,92,18,2,0,108,1
19900,2,3,2,35,1,0,207,2,44,159,0,41,157,0,5,194,0,6,181,0,3,185,0
2000,1,3,1,64,1,0,471,2,88,451,2,0,532,2,44,511,2,0,541,2,48,526,1
1200,2,3,2,23,4,0,638,4,0,616,3,0,595,2,2,565,0,0,567,0,0,51,0
4800,2,1,2,26,0,100,135,0,200,186,0,40,341,0,140,328,-1,46,140,-1,201,46,0
6700,2,2,1,50,0,305,6805,0,248,6758,0,400,6426,0,204,6546,0,220,5256,0,200,5216,1
9700,2,1,2,36,3,280,6588,2,280,6700,2,280,6813,2,280,6921,2,280,7027,2,280,7188,1
800,2,2,2,22,-1,72,25,-1,0,47,2,0,31,0,0,16,0,80,0,-1,0,31,1
2400,2,1,2,33,0,80,1305,0,80,1364,0,156,1421,0,0,1553,2,96,1523,0,60,1587,1
2400,1,2,2,37,0,80,2311,0,42,2051,0,0,652,0,0,-2,-2,0,-2,-2,700,-2,1
2300,2,2,1,60,4,160,2180,4,144,2280,4,80,2364,5,0,2384,4,0,2323,3,0,2276,0
4000,2,3,1,41,1,23,0,-1,88,23,-1,25,88,-1,22,25,-1,0,22,-1,0,0,0
3300,2,2,2,25,1,0,871,2,120,845,2,0,951,2,84,924,2,0,992,2,60,971,1
3100,1,1,1,37,2,120,3279,0,126,3150,0,80,2992,0,83,1835,0,48,1185,0,60,1157,1
900,1,2,2,25,1,40,410,2,80,431,0,116,492,0,0,587,2,140,572,2,0,701,1
5700,1,2,1,28,-1,52,132,-1,147,52,-1,0,123,0,0,24,0,0,0,-2,0,0,1
3100,1,1,2,28,0,801,2986,0,400,2903,0,160,2534,0,80,2061,0,120,1659,0,100,1364,0
20100,2,1,1,39,1,0,0,-2,93,0,-1,0,93,-1,0,0,-2,88,0,-1,0,88,0
3600,2,2,1,26,-2,200,3651,-2,123,3653,-2,81,3525,-2,84,3048,-2,86,2612,-2,1570,1089,0
19900,2,1,1,36,-1,57,40,-1,565,57,-1,6390,565,-1,171,6390,0,200,6336,0,172,6424,0
8000,2,2,2,36,1,134,0,-1,0,134,-1,19,0,-1,71,19,-1,349,71,-1,0,349,0
5900,1,2,1,56,-2,131,179,-2,99,131,-2,59,99,-2,59,59,-2,59,59,-2,59,59,0
1700,1,2,2,25,3,36,230,3,0,256,2,44,246,2,20,286,2,0,295,2,28,285,1
